property_name,property_id,link
"3 BHK Flat in Sector 36A, Gurgaon",P89463692,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-2538-sq-ft-spid-P89463692
"3 BHK Flat in Sector 37D, Gurgaon",Z89132511,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-terra-sector-37d-gurgaon-1811-sq-ft-spid-Z89132511
"4 BHK Flat in DLF Phase 5, Gurgaon",A86980114,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-icon-dlf-phase-5-gurgaon-2610-sq-ft-spid-A86980114
"4 BHK Flat in Sector 67, Gurgaon",C89687100,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2685-sq-ft-spid-C89687100
"4 BHK Flat in Sector 62, Gurgaon",Z89717762,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-one-sector-62-gurgaon-2527-sq-ft-spid-Z89717762
"4 BHK Flat in Sector 49, Gurgaon",Q87296520,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-city-2-sector-49-gurgaon-2383-sq-ft-r1-spid-Q87296520
"3 BHK Flat in Sector 49, Gurgaon",H88511504,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-city-2-sector-49-gurgaon-1859-sq-ft-spid-H88511504
"4 BHK Flat in Sector 49, Gurgaon",Y89689194,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-city-2-sector-49-gurgaon-2383-sq-ft-spid-Y89689194
"3 BHK Flat in Sector 85, Gurgaon",X89639148,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2129-sq-ft-spid-X89639148
"3 BHK Flat in Sector 70, Gurgaon",M90186108,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-spid-M90186108
"3 BHK Flat in Sector 72, Gurgaon",O90513234,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2550-sq-ft-spid-O90513234
"4 BHK Flat in Sector 72, Gurgaon",I90563254,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-spid-I90563254
"4 BHK Flat in Sector 72, Gurgaon",O90563476,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2625-sq-ft-spid-O90563476
"2 BHK Flat in Sector 36A, Gurgaon",V90542324,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-1479-sq-ft-spid-V90542324
"3 BHK Flat in Sector 79, Gurgaon",Q90541012,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2015-sq-ft-spid-Q90541012
"4 BHK Flat in Sector 72, Gurgaon",M90316782,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-spid-M90316782
"4 BHK Flat in Sector 72, Gurgaon",J90326802,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2625-sq-ft-spid-J90326802
"3 BHK Flat in Sector 106, Gurgaon",B89875940,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2002-sq-ft-spid-B89875940
"4 BHK Flat in Sector 85, Gurgaon",G89794770,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2599-sq-ft-spid-G89794770
"3 BHK Flat in Sector 81, Gurgaon",O89136819,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-ananda-sector-81-gurgaon-1810-sq-ft-spid-O89136819
"3 BHK Flat in Sector 36A, Gurgaon",S89901034,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-2538-sq-ft-spid-S89901034
"2 BHK Flat in Sector 36A, Gurgaon",R89900778,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-1479-sq-ft-spid-R89900778
"3 BHK Flat in Sector 106, Gurgaon",S89028660,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1227-sq-ft-spid-S89028660
"4 BHK Flat in Sector 67, Gurgaon",H86066868,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2350-sq-ft-spid-H86066868
"4 BHK Flat in Sector 67, Gurgaon",E89665156,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2350-sq-ft-spid-E89665156
"4 BHK Flat in Sector 66, Gurgaon",O48241907,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-2052-sq-ft-r22-spid-O48241907
"2 BHK Flat in Sector 48, Gurgaon",L89051356,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-1418-sq-ft-spid-L89051356
"3 BHK Flat in Sector 37D, Gurgaon",F89753270,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-terra-sector-37d-gurgaon-1832-sq-ft-spid-F89753270
"3 BHK Flat in Sector 104, Gurgaon",V88274714,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1359-sq-ft-spid-V88274714
"3 BHK Flat in Sector 56, Gurgaon",Z89718924,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-technocrat-society-sector-56-gurgaon-2000-sq-ft-spid-Z89718924
"3 BHK Flat in sector 58, Gurgaon",B89590398,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-2164-sq-ft-spid-B89590398
"3 BHK Flat in Sector 83, Gurgaon",A88131612,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1850-sq-ft-spid-A88131612
"3 BHK Flat in Dwarka Expressway, Gurgaon",M90030830,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lotus-elise-dwarka-expressway-gurgaon-2075-sq-ft-spid-M90030830
"3 BHK Flat in Sector 47, Gurgaon",M89381629,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-uniworld-gardens-sector-47-gurgaon-2086-sq-ft-spid-M89381629
"4 BHK Flat in Sector 53, Gurgaon",H88509624,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-monsella-sector-53-gurgaon-5784-sq-ft-spid-H88509624
"3 BHK Flat in Sector 66, Gurgaon",Z62474864,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-1872-sq-ft-r14-spid-Z62474864
"3 BHK Flat in Sector 56, Gurgaon",H89556724,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-divya-apartment-sector-56-gurgaon-2200-sq-ft-spid-H89556724
"4 BHK Flat in Sector 72, Gurgaon",Z90388320,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-spid-Z90388320
"3 BHK Flat in Sector 84, Gurgaon",V89807440,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-heights-sector-84-gurgaon-1725-sq-ft-spid-V89807440
"2 BHK Flat in Sector 36A, Gurgaon",V89613322,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-1479-sq-ft-spid-V89613322
"2 BHK Flat in Sohna, Gurgaon",C88614146,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sohna-gurgaon-1205-sq-ft-spid-C88614146
"3 BHK Flat in Sector 103, Gurgaon",F86418354,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-vrikshya-sector-103-gurgaon-1947-sq-ft-spid-F86418354
"3 BHK Flat in Nirvana Country, Gurgaon",S89187003,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-south-nirvana-country-gurgaon-2531-sq-ft-spid-S89187003
"3 BHK Flat in Sector 107, Gurgaon",I90592872,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-2361-sq-ft-spid-I90592872
"3 BHK Flat in Sector 70A, Gurgaon",X89756732,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-irene-sector-70a-gurgaon-1830-sq-ft-spid-X89756732
"3 BHK Flat in Sohna, Gurgaon",V89361785,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eldeco-accolade-sohna-gurgaon-2122-sq-ft-spid-V89361785
"3 BHK Flat in Sector 106, Gurgaon",L88947072,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2002-sq-ft-spid-L88947072
"4 BHK Flat in Sector 81, Gurgaon",W88845498,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-3470-sq-ft-spid-W88845498
"4 BHK Flat in Sector 104, Gurgaon",V88866472,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-3150-sq-ft-spid-V88866472
"3 BHK Flat in Sector 104, Gurgaon",O90616194,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-puri-emerald-bay-sector-104-gurgaon-2450-sq-ft-spid-O90616194
"3 BHK Flat in Sector 66, Gurgaon",O70068680,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-2200-sq-ft-r2-spid-O70068680
"3 BHK Flat in Nirvana Country, Gurgaon",I88788396,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1629-sq-ft-spid-I88788396
"4 BHK Flat in Sector 67, Gurgaon",K90077594,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-victory-valley-sector-67-gurgaon-3612-sq-ft-spid-K90077594
"2 BHK Flat in Sector 65, Gurgaon",E89618604,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1261-sq-ft-spid-E89618604
"3 BHK Flat in Sector 65, Gurgaon",M89618434,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1828-sq-ft-spid-M89618434
"3 BHK Flat in Sector 70, Gurgaon",A89752238,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-spid-A89752238
"3 BHK Flat in Sector 70, Gurgaon",I89752390,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-spid-I89752390
"3 BHK Flat in Sector 68, Gurgaon",R87095008,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-ikonic-sector-68-gurgaon-1950-sq-ft-r1-spid-R87095008
"3 BHK Flat in Sector 82A, Gurgaon",P88422390,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-2086-sq-ft-spid-P88422390
"3 BHK Flat in Sohna, Gurgaon",N88614198,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sohna-gurgaon-1527-sq-ft-spid-N88614198
"2 BHK Flat in Sector 68, Gurgaon",F88104708,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1330-sq-ft-spid-F88104708
"2 BHK Flat in Sector 68, Gurgaon",J87844808,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1244-sq-ft-spid-J87844808
"3 BHK Flat in Sohna, Gurgaon",P87721150,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eldeco-accolade-sohna-gurgaon-2122-sq-ft-spid-P87721150
"2 BHK Flat in Sector 86, Gurgaon",F90131946,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pyramid-urban-homes-2-sector-86-gurgaon-603-sq-ft-spid-F90131946
"3 BHK Flat in Sector 70, Gurgaon",X89500630,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-spid-X89500630
"3 BHK Flat in Sector 90, Gurgaon",M44466841,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-1930-sq-ft-r3-spid-M44466841
"4 BHK Flat in Sector 90, Gurgaon",D64172396,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-2727-sq-ft-r5-spid-D64172396
"4 BHK Flat in Sector 69, Gurgaon",M88124414,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-violet-sector-69-gurgaon-2010-sq-ft-spid-M88124414
"3 BHK Flat in Sector 104, Gurgaon",R88065008,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-R88065008
"3 BHK Flat in Sector 104, Gurgaon",G87954074,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1389-sq-ft-spid-G87954074
"3 BHK Flat in Sector 65, Gurgaon",R88862202,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-2004-sq-ft-spid-R88862202
"3 BHK Flat in Sector 102, Gurgaon",H88412556,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1889-sq-ft-spid-H88412556
"3 BHK Flat in Sector 65, Gurgaon",S81303947,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1932-sq-ft-r1-spid-S81303947
"3 BHK Flat in Sector 60, Gurgaon",P90383940,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2045-sq-ft-spid-P90383940
"4 BHK Flat in Sector 66, Gurgaon",O90457950,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-palm-terraces-select-sector-66-gurgaon-2415-sq-ft-spid-O90457950
"3 BHK Flat in sector 58, Gurgaon",O80118399,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-2164-sq-ft-r2-spid-O80118399
"3 BHK Flat in Sector 37C, Gurgaon",P90053450,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ild-greens-sector-37c-gurgaon-2516-sq-ft-spid-P90053450
"3 BHK Flat in Sector 89, Gurgaon",W88571290,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-W88571290
"3 BHK Flat in Sector 83, Gurgaon",C89453060,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-lifestyle-homes-sector-83-gurgaon-1870-sq-ft-spid-C89453060
"3 BHK Flat in Sector 89, Gurgaon",M88574266,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-M88574266
"4 BHK Flat in Sector 108, Gurgaon",U89968924,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2901-sq-ft-spid-U89968924
"4 BHK Flat in Sector 106, Gurgaon",Z89095611,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-elan-the-presidential-sector-106-gurgaon-3395-sq-ft-spid-Z89095611
"4 BHK Flat in Sector 113, Gurgaon",M89130597,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-capital-sector-113-gurgaon-2298-sq-ft-spid-M89130597
"4 BHK Flat in Sector 113, Gurgaon",S90390266,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-capital-sector-113-gurgaon-2060-sq-ft-spid-S90390266
"4 BHK Flat in Sector 111, Gurgaon",E89106255,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-crown-sector-111-gurgaon-2670-sq-ft-spid-E89106255
"4 BHK Flat in Sector 113, Gurgaon",N89126815,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-smartworld-one-dxp-sector-113-gurgaon-2597-sq-ft-spid-N89126815
"4 BHK Flat in Sector 82A, Gurgaon",I86373216,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-2606-sq-ft-spid-I86373216
"4 BHK Flat in Sector 106, Gurgaon",L89730456,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2720-sq-ft-spid-L89730456
"4 BHK Flat in Sector 112, Gurgaon",X89497640,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-4848-sq-ft-spid-X89497640
"3 BHK Flat in Sector 106, Gurgaon",Q88842518,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2002-sq-ft-spid-Q88842518
"3 BHK Flat in Sector-33 Sohna, Gurgaon",N90220430,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sector-33-sohna-gurgaon-1527-sq-ft-spid-N90220430
"3 BHK Flat in Sohna, Gurgaon",P87973128,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sohna-gurgaon-1527-sq-ft-spid-P87973128
"3 BHK Flat in Sector 89 A, Gurgaon",E90159402,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-1750-sq-ft-spid-E90159402
"2 BHK Flat in Sector 68, Gurgaon",M89328551,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1330-sq-ft-spid-M89328551
"3 BHK Flat in Sector 106, Gurgaon",E88725880,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1855-sq-ft-spid-E88725880
"3 BHK Flat in Sector 83, Gurgaon",H86228642,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1720-sq-ft-r2-spid-H86228642
"3 BHK Flat in Sector 111, Gurgaon",W89104531,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-crown-sector-111-gurgaon-2080-sq-ft-spid-W89104531
"2 BHK Flat in Sector 113, Gurgaon",P90473036,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-1330-sq-ft-spid-P90473036
"4 BHK Flat in Sector 65, Gurgaon",E88142228,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-latitude-sector-65-gurgaon-3000-sq-ft-spid-E88142228
"3 BHK Flat in Sector 108, Gurgaon",T90277864,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1711-sq-ft-spid-T90277864
"3 BHK Flat in Sector 59, Gurgaon",X84236582,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2095-sq-ft-r1-spid-X84236582
"3 BHK Flat in Sector 109, Gurgaon",L89766568,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chintels-serenity-sector-109-gurgaon-2375-sq-ft-spid-L89766568
"2 BHK Flat in Sector 113, Gurgaon",Z90253080,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-945-sq-ft-spid-Z90253080
"2 BHK Flat in Nirvana Country, Gurgaon",S86739050,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-unitech-escape-nirvana-country-gurgaon-1550-sq-ft-r1-spid-S86739050
"3 BHK Flat in Sector 37D, Gurgaon",H58987734,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1770-sq-ft-r11-spid-H58987734
"3 BHK Flat in Sohna, Gurgaon",G89558746,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eldeco-accolade-sohna-gurgaon-1751-sq-ft-spid-G89558746
"3 BHK Flat in Sector 37D, Gurgaon",A89182085,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-city-sector-37d-gurgaon-1250-sq-ft-spid-A89182085
"4 BHK Flat in Sector 62, Gurgaon",E88654230,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-pioneer-urban-presidia-sector-62-gurgaon-4480-sq-ft-spid-E88654230
"4 BHK Flat in Sector 92, Gurgaon",G90275964,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sare-homes-sector-92-gurgaon-2090-sq-ft-spid-G90275964
"4 BHK Flat in Sector 110, Gurgaon",U89820768,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3350-sq-ft-spid-U89820768
"4 BHK Flat in Sector 110, Gurgaon",B89349947,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3350-sq-ft-spid-B89349947
"4 BHK Flat in Sector 85, Gurgaon",A88069876,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2599-sq-ft-spid-A88069876
"4 BHK Flat in Sector 42, Gurgaon",I85264050,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-magnolias-sector-42-gurgaon-6400-sq-ft-r1-spid-I85264050
"3 BHK Flat in Sector 48, Gurgaon",A89561646,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-resort-belgravia-residences-sector-48-gurgaon-2464-sq-ft-spid-A89561646
"3 BHK Flat in Sector 37C, Gurgaon",E89655598,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ild-greens-sector-37c-gurgaon-2492-sq-ft-spid-E89655598
"3 BHK Flat in Sector 37C, Gurgaon",K89655830,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ild-grand-sector-37c-gurgaon-1820-sq-ft-spid-K89655830
"3 BHK Flat in Sector 106, Gurgaon",Y89959292,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-106-gurgaon-1899-sq-ft-spid-Y89959292
"4 BHK Flat in Sector 110, Gurgaon",N83952446,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3400-sq-ft-spid-N83952446
"3 BHK Flat in Sector 59, Gurgaon",S90187910,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2095-sq-ft-spid-S90187910
"3 BHK Flat in Sector 65, Gurgaon",L89991180,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-2040-sq-ft-spid-L89991180
"3 BHK Flat in Sector 59, Gurgaon",X87787972,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahindra-luminare-sector-59-gurgaon-2985-sq-ft-r1-spid-X87787972
"3 BHK Flat in Sector 102, Gurgaon",G90736206,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-gurgaon-greens-sector-102-gurgaon-1650-sq-ft-spid-G90736206
"3 BHK Flat in Sector 85, Gurgaon",Q88069224,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-1829-sq-ft-spid-Q88069224
